month,product_subgroup,production_type,region,price_value,unit_name
2003-12,Beurre de cuisine,Conventionnel,Suisse,11.76,kg
2003-12,Mozzarella,Conventionnel,Suisse,15.13,kg
2003-12,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-12,Crème entière,Conventionnel,Suisse,9.62,Litre
2003-12,Emmentaler,Conventionnel,Suisse,21.3,kg
2003-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-12,Fromage à raclette,Conventionnel,Suisse,18.56,kg
2003-12,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2003-12,Gruyère,Conventionnel,Suisse,21.21,kg
2003-12,Sbrinz,Conventionnel,Suisse,21.84,kg
2003-12,Beurre de choix,Conventionnel,Suisse,15.8,kg
2003-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.4,kg
2003-12,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-12,Appenzell,Conventionnel,Suisse,20.06,kg
2003-12,Camembert 60%,Conventionnel,Suisse,22.88,kg
2003-12,Tilsit,Conventionnel,Suisse,17.82,kg
2003-12,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-12,Lait entier,Conventionnel,Suisse,1.57,Litre
2003-11,Mozzarella,Conventionnel,Suisse,15.27,kg
2003-11,Crème à café,Conventionnel,Suisse,4.58,Litre
2003-11,Beurre de choix,Conventionnel,Suisse,15.9,kg
2003-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.47,kg
2003-11,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-11,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.72,kg
2003-11,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-11,Beurre de cuisine,Conventionnel,Suisse,11.04,kg
2003-11,Gruyère,Conventionnel,Suisse,21.22,kg
2003-11,Camembert 60%,Conventionnel,Suisse,22.88,kg
2003-11,Emmentaler,Conventionnel,Suisse,21.27,kg
2003-11,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2003-11,Tilsit,Conventionnel,Suisse,17.87,kg
2003-11,Sbrinz,Conventionnel,Suisse,21.84,kg
2003-11,Appenzell,Conventionnel,Suisse,19.93,kg
2003-11,Demi-crème,Conventionnel,Suisse,7.64,Litre
2003-11,Fromage à raclette,Conventionnel,Suisse,18.45,kg
2003-11,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-11,Lait entier,Conventionnel,Suisse,1.56,Litre
2003-10,Emmentaler,Conventionnel,Suisse,21.22,kg
2003-10,Appenzell,Conventionnel,Suisse,18.88,kg
2003-10,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-10,Camembert 60%,Conventionnel,Suisse,22.88,kg
2003-10,Fromage à raclette,Conventionnel,Suisse,19.66,kg
2003-10,Sbrinz,Conventionnel,Suisse,21.86,kg
2003-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.47,kg
2003-10,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-10,Beurre de cuisine,Conventionnel,Suisse,12.04,kg
2003-10,Demi-crème,Conventionnel,Suisse,7.64,Litre
2003-10,Lait entier,Conventionnel,Suisse,1.56,Litre
2003-10,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-10,Mozzarella,Conventionnel,Suisse,15.27,kg
2003-10,Beurre de choix,Conventionnel,Suisse,15.8,kg
2003-10,Crème à café,Conventionnel,Suisse,4.94,Litre
2003-10,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2003-10,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-10,Gruyère,Conventionnel,Suisse,20.97,kg
2003-10,Tilsit,Conventionnel,Suisse,17.87,kg
2003-09,Appenzell,Conventionnel,Suisse,20.05,kg
2003-09,Camembert 60%,Conventionnel,Suisse,22.96,kg
2003-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2003-09,Beurre de choix,Conventionnel,Suisse,15.9,kg
2003-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.47,kg
2003-09,Sbrinz,Conventionnel,Suisse,21.55,kg
2003-09,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-09,Gruyère,Conventionnel,Suisse,19.83,kg
2003-09,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2003-09,Lait drink,Conventionnel,Suisse,1.52,Litre
2003-09,Emmentaler,Conventionnel,Suisse,20.83,kg
2003-09,Crème à café,Conventionnel,Suisse,4.98,Litre
2003-09,Beurre de cuisine,Conventionnel,Suisse,11.04,kg
2003-09,Fromage à raclette,Conventionnel,Suisse,18.98,kg
2003-09,Tilsit,Conventionnel,Suisse,18.02,kg
2003-09,Demi-crème,Conventionnel,Suisse,7.64,Litre
2003-09,Mozzarella,Conventionnel,Suisse,15.27,kg
2003-09,Lait entier,Conventionnel,Suisse,1.52,Litre
2003-09,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-09,Lait entier,Conventionnel,Suisse,1.57,Litre
2003-08,Lait entier,Conventionnel,Suisse,1.48,Litre
2003-08,Beurre de cuisine,Conventionnel,Suisse,12.12,kg
2003-08,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-08,Lait drink,Conventionnel,Suisse,1.48,Litre
2003-08,Beurre de choix,Conventionnel,Suisse,15.95,kg
2003-08,Gruyère,Conventionnel,Suisse,21.21,kg
2003-08,Mozzarella,Conventionnel,Suisse,15.33,kg
2003-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2003-08,Tilsit,Conventionnel,Suisse,18.02,kg
2003-08,Lait écrémé,Conventionnel,Suisse,1.39,Litre
2003-08,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-08,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-08,Sbrinz,Conventionnel,Suisse,21.84,kg
2003-08,Fromage à raclette,Conventionnel,Suisse,18.39,kg
2003-08,Camembert 60%,Conventionnel,Suisse,22.8,kg
2003-08,Emmentaler,Conventionnel,Suisse,21.33,kg
2003-08,Demi-crème,Conventionnel,Suisse,7.64,Litre
2003-08,Crème à café,Conventionnel,Suisse,4.98,Litre
2003-08,Appenzell,Conventionnel,Suisse,20.11,kg
2003-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-07,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-07,Camembert 60%,Conventionnel,Suisse,22.64,kg
2003-07,Crème à café,Conventionnel,Suisse,5.0,Litre
2003-07,Lait écrémé,Conventionnel,Suisse,1.49,Litre
2003-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2003-07,Appenzell,Conventionnel,Suisse,18.6,kg
2003-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2003-07,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-07,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-07,Beurre de choix,Conventionnel,Suisse,16.4,kg
2003-07,Emmentaler,Conventionnel,Suisse,21.2,kg
2003-07,Lait drink,Conventionnel,Suisse,1.55,Litre
2003-07,Sbrinz,Conventionnel,Suisse,21.21,kg
2003-07,Tilsit,Conventionnel,Suisse,17.87,kg
2003-07,Demi-crème,Conventionnel,Suisse,7.56,Litre
2003-07,Beurre de cuisine,Conventionnel,Suisse,11.32,kg
2003-07,Fromage à raclette,Conventionnel,Suisse,19.84,kg
2003-07,Mozzarella,Conventionnel,Suisse,15.27,kg
2003-07,Lait entier,Conventionnel,Suisse,1.57,Litre
2003-07,Gruyère,Conventionnel,Suisse,21.21,kg
2003-06,Mozzarella,Conventionnel,Suisse,15.6,kg
2003-06,Demi-crème,Conventionnel,Suisse,7.58,Litre
2003-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2003-06,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-06,Beurre de cuisine,Conventionnel,Suisse,12.4,kg
2003-06,Tilsit,Conventionnel,Suisse,17.99,kg
2003-06,Sbrinz,Conventionnel,Suisse,21.72,kg
2003-06,Lait entier,Conventionnel,Suisse,1.57,Litre
2003-06,Camembert 60%,Conventionnel,Suisse,22.8,kg
2003-06,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-06,Emmentaler,Conventionnel,Suisse,19.69,kg
2003-06,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-06,Appenzell,Conventionnel,Suisse,20.63,kg
2003-06,Crème à café,Conventionnel,Suisse,4.98,Litre
2003-06,Gruyère,Conventionnel,Suisse,21.2,kg
2003-06,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2003-06,Fromage à raclette,Conventionnel,Suisse,18.73,kg
2003-06,Beurre de choix,Conventionnel,Suisse,15.9,kg
2003-06,Crème entière,Conventionnel,Suisse,9.64,Litre
2003-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-05,Fromage à raclette,Conventionnel,Suisse,19.49,kg
2003-05,Beurre de choix,Conventionnel,Suisse,15.9,kg
2003-05,Emmentaler,Conventionnel,Suisse,21.13,kg
2003-05,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2003-05,Demi-crème,Conventionnel,Suisse,7.58,Litre
2003-05,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2003-05,Gruyère,Conventionnel,Suisse,21.2,kg
2003-05,Crème entière,Conventionnel,Suisse,9.5,Litre
2003-05,Sbrinz,Conventionnel,Suisse,21.95,kg
2003-05,Camembert 60%,Conventionnel,Suisse,23.2,kg
2003-05,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-05,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-05,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-05,Crème à café,Conventionnel,Suisse,5.02,Litre
2003-05,Lait entier,Conventionnel,Suisse,1.57,Litre
2003-05,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-05,Mozzarella,Conventionnel,Suisse,15.6,kg
2003-05,Tilsit,Conventionnel,Suisse,17.79,kg
2003-05,Beurre de cuisine,Conventionnel,Suisse,12.44,kg
2003-05,Appenzell,Conventionnel,Suisse,19.92,kg
2003-04,Sbrinz,Conventionnel,Suisse,21.97,kg
2003-04,Camembert 60%,Conventionnel,Suisse,22.8,kg
2003-04,Crème à café,Conventionnel,Suisse,4.88,Litre
2003-04,Appenzell,Conventionnel,Suisse,18.88,kg
2003-04,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2003-04,Tilsit,Conventionnel,Suisse,17.94,kg
2003-04,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-04,Crème entière,Conventionnel,Suisse,9.38,Litre
2003-04,Gruyère,Conventionnel,Suisse,21.18,kg
2003-04,Mozzarella,Conventionnel,Suisse,16.13,kg
2003-04,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2003-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2003-04,Beurre de choix,Conventionnel,Suisse,15.85,kg
2003-04,Demi-crème,Conventionnel,Suisse,7.16,Litre
2003-04,Lait entier,Conventionnel,Suisse,1.55,Litre
2003-04,Beurre de cuisine,Conventionnel,Suisse,12.52,kg
2003-04,Lait drink,Conventionnel,Suisse,1.55,Litre
2003-04,Emmentaler,Conventionnel,Suisse,21.22,kg
2003-04,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-04,Fromage à raclette,Conventionnel,Suisse,19.85,kg
2003-03,Gruyère,Conventionnel,Suisse,20.97,kg
2003-03,Lait entier,Conventionnel,Suisse,1.52,Litre
2003-03,Mozzarella,Conventionnel,Suisse,16.13,kg
2003-03,Lait entier,Conventionnel,Suisse,1.55,Litre
2003-03,Fromage à raclette,Conventionnel,Suisse,19.48,kg
2003-03,Demi-crème,Conventionnel,Suisse,7.58,Litre
2003-03,Beurre de cuisine,Conventionnel,Suisse,12.44,kg
2003-03,Lait drink,Conventionnel,Suisse,1.55,Litre
2003-03,Emmentaler,Conventionnel,Suisse,21.24,kg
2003-03,Beurre de choix,Conventionnel,Suisse,15.8,kg
2003-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-03,Camembert 60%,Conventionnel,Suisse,22.96,kg
2003-03,Crème entière,Conventionnel,Suisse,9.22,Litre
2003-03,Lait écrémé,Conventionnel,Suisse,1.49,Litre
2003-03,Sbrinz,Conventionnel,Suisse,21.72,kg
2003-03,Appenzell,Conventionnel,Suisse,20.24,kg
2003-03,Crème à café,Conventionnel,Suisse,5.02,Litre
2003-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.6,kg
2003-03,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-03,Tilsit,Conventionnel,Suisse,17.75,kg
2003-02,Lait entier,Conventionnel,Suisse,1.59,Litre
2003-02,Lait entier,Conventionnel,Suisse,1.53,Litre
2003-02,Appenzell,Conventionnel,Suisse,19.73,kg
2003-02,Lait écrémé,Conventionnel,Suisse,1.49,Litre
2003-02,Lait drink,Conventionnel,Suisse,1.53,Litre
2003-02,Emmentaler,Conventionnel,Suisse,19.0,kg
2003-02,"Yogourt, autres fruits",Conventionnel,Suisse,3.94,kg
2003-02,Tilsit,Conventionnel,Suisse,18.19,kg
2003-02,Fromage à raclette,Conventionnel,Suisse,17.77,kg
2003-02,Beurre de choix,Conventionnel,Suisse,16.0,kg
2003-02,Camembert 60%,Conventionnel,Suisse,22.96,kg
2003-02,Demi-crème,Conventionnel,Suisse,6.94,Litre
2003-02,Beurre de cuisine,Conventionnel,Suisse,12.48,kg
2003-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.67,kg
2003-02,Gruyère,Conventionnel,Suisse,21.18,kg
2003-02,Lait drink,Conventionnel,Suisse,1.57,Litre
2003-02,Mozzarella,Conventionnel,Suisse,16.13,kg
2003-02,Crème à café,Conventionnel,Suisse,5.02,Litre
2003-02,Crème entière,Conventionnel,Suisse,9.82,Litre
2003-02,Sbrinz,Conventionnel,Suisse,21.97,kg
2003-01,Gruyère,Conventionnel,Suisse,20.81,kg
2003-01,Crème entière,Conventionnel,Suisse,9.9,Litre
2003-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.67,kg
2003-01,Appenzell,Conventionnel,Suisse,20.05,kg
2003-01,Lait entier,Conventionnel,Suisse,1.55,Litre
2003-01,Crème à café,Conventionnel,Suisse,5.04,Litre
2003-01,Demi-crème,Conventionnel,Suisse,7.68,Litre
2003-01,Sbrinz,Conventionnel,Suisse,21.51,kg
2003-01,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2003-01,Lait drink,Conventionnel,Suisse,1.58,Litre
2003-01,Camembert 60%,Conventionnel,Suisse,22.96,kg
2003-01,Mozzarella,Conventionnel,Suisse,16.0,kg
2003-01,Beurre de choix,Conventionnel,Suisse,16.0,kg
2003-01,Lait drink,Conventionnel,Suisse,1.55,Litre
2003-01,Tilsit,Conventionnel,Suisse,17.15,kg
2003-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2003-01,Beurre de cuisine,Conventionnel,Suisse,12.0,kg
2003-01,Emmentaler,Conventionnel,Suisse,21.2,kg
2003-01,Lait entier,Conventionnel,Suisse,1.58,Litre
2003-01,Fromage à raclette,Conventionnel,Suisse,20.4,kg
2002-12,Lait drink,Conventionnel,Suisse,1.55,Litre
2002-12,Gruyère,Conventionnel,Suisse,20.97,kg
2002-12,Crème à café,Conventionnel,Suisse,5.12,Litre
2002-12,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-12,Beurre de cuisine,Conventionnel,Suisse,12.08,kg
2002-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.67,kg
2002-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-12,Lait entier,Conventionnel,Suisse,1.55,Litre
2002-12,Lait drink,Conventionnel,Suisse,1.59,Litre
2002-12,Emmentaler,Conventionnel,Suisse,18.8,kg
2002-12,Tilsit,Conventionnel,Suisse,18.04,kg
2002-12,Beurre de choix,Conventionnel,Suisse,14.9,kg
2002-12,Sbrinz,Conventionnel,Suisse,21.58,kg
2002-12,Mozzarella,Conventionnel,Suisse,16.13,kg
2002-12,Crème entière,Conventionnel,Suisse,9.9,Litre
2002-12,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2002-12,Appenzell,Conventionnel,Suisse,19.23,kg
2002-12,Fromage à raclette,Conventionnel,Suisse,18.11,kg
2002-12,Lait entier,Conventionnel,Suisse,1.59,Litre
2002-12,Camembert 60%,Conventionnel,Suisse,22.96,kg
2002-11,Demi-crème,Conventionnel,Suisse,7.18,Litre
2002-11,Gruyère,Conventionnel,Suisse,20.91,kg
2002-11,Beurre de cuisine,Conventionnel,Suisse,12.6,kg
2002-11,Fromage à raclette,Conventionnel,Suisse,20.05,kg
2002-11,Sbrinz,Conventionnel,Suisse,21.48,kg
2002-11,Lait drink,Conventionnel,Suisse,1.46,Litre
2002-11,Emmentaler,Conventionnel,Suisse,20.97,kg
2002-11,Beurre de choix,Conventionnel,Suisse,15.95,kg
2002-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.33,kg
2002-11,Lait entier,Conventionnel,Suisse,1.55,Litre
2002-11,Lait drink,Conventionnel,Suisse,1.55,Litre
2002-11,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2002-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2002-11,Crème à café,Conventionnel,Suisse,5.12,Litre
2002-11,Tilsit,Conventionnel,Suisse,17.29,kg
2002-11,Mozzarella,Conventionnel,Suisse,16.0,kg
2002-11,Appenzell,Conventionnel,Suisse,19.58,kg
2002-11,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-11,Lait entier,Conventionnel,Suisse,1.49,Litre
2002-11,Camembert 60%,Conventionnel,Suisse,22.8,kg
2002-10,Mozzarella,Conventionnel,Suisse,16.13,kg
2002-10,Tilsit,Conventionnel,Suisse,18.24,kg
2002-10,Beurre de choix,Conventionnel,Suisse,15.95,kg
2002-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-10,Lait entier,Conventionnel,Suisse,1.55,Litre
2002-10,Fromage à raclette,Conventionnel,Suisse,19.53,kg
2002-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.67,kg
2002-10,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-10,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-10,Crème à café,Conventionnel,Suisse,5.12,Litre
2002-10,Appenzell,Conventionnel,Suisse,17.42,kg
2002-10,Beurre de cuisine,Conventionnel,Suisse,12.6,kg
2002-10,Gruyère,Conventionnel,Suisse,21.05,kg
2002-10,Emmentaler,Conventionnel,Suisse,18.39,kg
2002-10,Sbrinz,Conventionnel,Suisse,21.58,kg
2002-10,Camembert 60%,Conventionnel,Suisse,22.96,kg
2002-10,Lait drink,Conventionnel,Suisse,1.55,Litre
2002-10,Lait entier,Conventionnel,Suisse,1.6,Litre
2002-10,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2002-10,Lait drink,Conventionnel,Suisse,1.6,Litre
2002-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.67,kg
2002-09,Tilsit,Conventionnel,Suisse,18.1,kg
2002-09,Lait drink,Conventionnel,Suisse,1.6,Litre
2002-09,Sbrinz,Conventionnel,Suisse,21.55,kg
2002-09,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-09,Lait entier,Conventionnel,Suisse,1.6,Litre
2002-09,Lait écrémé,Conventionnel,Suisse,1.43,Litre
2002-09,Crème à café,Conventionnel,Suisse,5.14,Litre
2002-09,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-09,Emmentaler,Conventionnel,Suisse,21.09,kg
2002-09,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-09,Mozzarella,Conventionnel,Suisse,16.13,kg
2002-09,Gruyère,Conventionnel,Suisse,21.04,kg
2002-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-09,Appenzell,Conventionnel,Suisse,18.68,kg
2002-09,Fromage à raclette,Conventionnel,Suisse,19.89,kg
2002-09,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-09,Beurre de cuisine,Conventionnel,Suisse,11.76,kg
2002-09,Beurre de choix,Conventionnel,Suisse,16.0,kg
2002-09,Camembert 60%,Conventionnel,Suisse,22.96,kg
2002-08,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2002-08,Fromage à raclette,Conventionnel,Suisse,19.15,kg
2002-08,Emmentaler,Conventionnel,Suisse,19.19,kg
2002-08,Beurre de choix,Conventionnel,Suisse,16.0,kg
2002-08,Beurre de cuisine,Conventionnel,Suisse,12.64,kg
2002-08,Lait entier,Conventionnel,Suisse,1.58,Litre
2002-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.6,kg
2002-08,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-08,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-08,Lait drink,Conventionnel,Suisse,1.58,Litre
2002-08,Tilsit,Conventionnel,Suisse,16.51,kg
2002-08,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-08,Camembert 60%,Conventionnel,Suisse,22.88,kg
2002-08,Mozzarella,Conventionnel,Suisse,16.13,kg
2002-08,Gruyère,Conventionnel,Suisse,21.04,kg
2002-08,Crème à café,Conventionnel,Suisse,5.12,Litre
2002-08,Appenzell,Conventionnel,Suisse,19.71,kg
2002-08,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-08,Sbrinz,Conventionnel,Suisse,20.96,kg
2002-07,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-07,Emmentaler,Conventionnel,Suisse,20.9,kg
2002-07,Crème à café,Conventionnel,Suisse,5.02,Litre
2002-07,Lait entier,Conventionnel,Suisse,1.58,Litre
2002-07,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.72,kg
2002-07,Camembert 60%,Conventionnel,Suisse,22.0,kg
2002-07,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2002-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,24.0,kg
2002-07,Sbrinz,Conventionnel,Suisse,21.28,kg
2002-07,Beurre de choix,Conventionnel,Suisse,15.7,kg
2002-07,Gruyère,Conventionnel,Suisse,21.03,kg
2002-07,Appenzell,Conventionnel,Suisse,19.51,kg
2002-07,Fromage à raclette,Conventionnel,Suisse,19.43,kg
2002-07,Crème entière,Conventionnel,Suisse,9.78,Litre
2002-07,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-07,Beurre de cuisine,Conventionnel,Suisse,11.96,kg
2002-07,Mozzarella,Conventionnel,Suisse,15.67,kg
2002-07,Tilsit,Conventionnel,Suisse,17.73,kg
2002-07,Demi-crème,Conventionnel,Suisse,7.58,Litre
2002-06,Crème entière,Conventionnel,Suisse,9.04,Litre
2002-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-06,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-06,Lait entier,Conventionnel,Suisse,1.59,Litre
2002-06,Crème à café,Conventionnel,Suisse,4.94,Litre
2002-06,Lait entier,Conventionnel,Suisse,1.57,Litre
2002-06,Sbrinz,Conventionnel,Suisse,21.39,kg
2002-06,Fromage à raclette,Conventionnel,Suisse,19.64,kg
2002-06,Camembert 60%,Conventionnel,Suisse,22.32,kg
2002-06,Beurre de cuisine,Conventionnel,Suisse,11.96,kg
2002-06,Beurre de choix,Conventionnel,Suisse,15.95,kg
2002-06,Appenzell,Conventionnel,Suisse,19.8,kg
2002-06,Gruyère,Conventionnel,Suisse,20.98,kg
2002-06,Demi-crème,Conventionnel,Suisse,7.72,Litre
2002-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.93,kg
2002-06,Emmentaler,Conventionnel,Suisse,21.02,kg
2002-06,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2002-06,Tilsit,Conventionnel,Suisse,17.92,kg
2002-06,Mozzarella,Conventionnel,Suisse,16.07,kg
2002-06,Lait drink,Conventionnel,Suisse,1.58,Litre
2002-05,Crème à café,Conventionnel,Suisse,5.08,Litre
2002-05,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.93,kg
2002-05,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-05,Mozzarella,Conventionnel,Suisse,15.93,kg
2002-05,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-05,Gruyère,Conventionnel,Suisse,21.0,kg
2002-05,Lait drink,Conventionnel,Suisse,1.58,Litre
2002-05,Sbrinz,Conventionnel,Suisse,21.37,kg
2002-05,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-05,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-05,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-05,Lait entier,Conventionnel,Suisse,1.58,Litre
2002-05,Beurre de cuisine,Conventionnel,Suisse,12.44,kg
2002-05,Tilsit,Conventionnel,Suisse,17.93,kg
2002-05,Camembert 60%,Conventionnel,Suisse,22.16,kg
2002-05,Emmentaler,Conventionnel,Suisse,19.16,kg
2002-05,Appenzell,Conventionnel,Suisse,20.18,kg
2002-05,Beurre de choix,Conventionnel,Suisse,16.0,kg
2002-05,Lait écrémé,Conventionnel,Suisse,1.44,Litre
2002-05,Fromage à raclette,Conventionnel,Suisse,20.31,kg
2002-04,Mozzarella,Conventionnel,Suisse,15.87,kg
2002-04,Beurre de choix,Conventionnel,Suisse,16.2,kg
2002-04,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-04,Lait drink,Conventionnel,Suisse,1.63,Litre
2002-04,Beurre de cuisine,Conventionnel,Suisse,12.64,kg
2002-04,Gruyère,Conventionnel,Suisse,20.83,kg
2002-04,Camembert 60%,Conventionnel,Suisse,22.24,kg
2002-04,Sbrinz,Conventionnel,Suisse,20.48,kg
2002-04,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-04,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-04,Tilsit,Conventionnel,Suisse,17.95,kg
2002-04,Emmentaler,Conventionnel,Suisse,21.08,kg
2002-04,Appenzell,Conventionnel,Suisse,20.0,kg
2002-04,Demi-crème,Conventionnel,Suisse,7.64,Litre
2002-04,Crème à café,Conventionnel,Suisse,5.06,Litre
2002-04,Fromage à raclette,Conventionnel,Suisse,18.17,kg
2002-04,Lait entier,Conventionnel,Suisse,1.63,Litre
2002-04,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2002-04,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2002-03,Sbrinz,Conventionnel,Suisse,21.26,kg
2002-03,Mozzarella,Conventionnel,Suisse,15.87,kg
2002-03,Fromage à raclette,Conventionnel,Suisse,19.71,kg
2002-03,Appenzell,Conventionnel,Suisse,19.62,kg
2002-03,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-03,Lait drink,Conventionnel,Suisse,1.58,Litre
2002-03,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-03,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-03,Crème à café,Conventionnel,Suisse,5.06,Litre
2002-03,Emmentaler,Conventionnel,Suisse,21.2,kg
2002-03,Tilsit,Conventionnel,Suisse,18.08,kg
2002-03,Beurre de choix,Conventionnel,Suisse,16.2,kg
2002-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-03,Gruyère,Conventionnel,Suisse,20.0,kg
2002-03,Camembert 60%,Conventionnel,Suisse,22.24,kg
